0.015845974187725993,-0.0025
0.01587318188016168,-0.0024000000000000002
0.01589924785305125,-0.0023
0.01592417606369295,-0.0022
0.01594797028808311,-0.0021
0.01597063412283485,-0.002
0.01599217098695694,-0.0019
0.016012584123501036,-0.0018
0.016031876601084814,-0.0017000000000000001
0.016050051315298245,-0.0015999999999999999
0.016067110989999456,-0.0015
0.016083058178506388,-0.0014
0.016097895264689764,-0.0013
0.016111624463972754,-0.0012
0.016124247824241877,-0.0011
0.016135767226673765,-0.001
0.01614618438648159,-0.0009
0.016155500853584897,-0.0007999999999999999
0.016163718013206062,-0.0006999999999999999
0.016170837086396304,-0.0006000000000000001
0.016176859130493867,-0.0005
0.016181785039516568,-0.00039999999999999975
0.01618561554449073,-0.0002999999999999999
0.016188351213718095,-0.0002000000000000001
0.01618999245298205,-0.00009999999999999983
0.016190539505694213,0.
0.01618999245298205,0.00010000000000000026
0.016188351213718095,0.0002000000000000001
0.01618561554449073,0.0002999999999999999
0.016181785039516568,0.0004000000000000002
0.016176859130493867,0.0005
0.016170837086396304,0.0006000000000000003
0.016163718013206062,0.0007000000000000001
0.016155500853584897,0.0007999999999999999
0.01614618438648159,0.0009000000000000002
0.016135767226673765,0.001
0.016124247824241877,0.0011000000000000003
0.016111624463972754,0.0012000000000000001
0.016097895264689764,0.0013
0.016083058178506388,0.0014000000000000002
0.016067110989999456,0.0015
0.016050051315298245,0.0016000000000000003
0.016031876601084814,0.0017000000000000006
0.016012584123501036,0.0018
0.01599217098695694,0.0019000000000000002
0.01597063412283485,0.0020000000000000005
0.01594797028808311,0.0021
0.01592417606369295,0.0022
0.01589924785305125,0.0023000000000000004
0.01587318188016168,0.0024
0.015845974187725993,0.0025
